seed_id,citing_openalex_id,citing_doi,citing_mag,citing_pmid,citing_year,citing_decade,citing_type,citing_type_crossref,citing_is_retracted,citing_language,citing_cited_by_count,citing_primary_topic,citing_primary_field,citing_primary_subfield,citing_primary_source,citing_is_oa,citing_oa_url,citing_title,cites_target_ids,cites_n_target_editions
meadows_1972_limits_to_growth,https://openalex.org/W1926431935,https://doi.org/10.1111/j.1467-873x.2012.00595.x,1926431935,,2012,2010s,article,,False,en,42,Environmental Education and Sustainability,Environmental Science,"Management, Monitoring, Policy and Law",Curriculum Inquiry,False,,Interpretation as Adaptation: Education for Survival in Uncertain Times,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W1966165049,https://doi.org/10.1016/j.rie.2011.01.007,1966165049,,2011,2010s,article,,False,en,42,Sustainable Development and Environmental Policy,Environmental Science,"Management, Monitoring, Policy and Law",Research in Economics,True,https://researchonline.jcu.edu.au/24835/1/Marsiglio_2011.pdf,On the relationship between population change and sustainable development,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2142046743,https://doi.org/10.1007/s11077-009-9080-8,2142046743,,2009,2000s,article,,False,en,42,Complex Systems and Decision Making,Decision Sciences,Management Science and Operations Research,Policy Sciences,True,http://libres.uncg.edu/ir/asu/f/Cockerill_K_2009_A_Fresh_Look.pdf.xx.pdf,A fresh look at a policy sciences methodology: collaborative modeling for more effective policy,W225706379|W3145345180,2
meadows_1972_limits_to_growth,https://openalex.org/W2142551253,https://doi.org/10.1177/0276146706291045,2142551253,,2006,2000s,article,,False,en,42,Service and Product Innovation,"Business, Management and Accounting",Marketing,Journal of Macromarketing,False,,The Small and Long View,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2506895465,https://doi.org/10.1108/s1069-09642015000022b003,2506895465,,2015,2010s,book-chapter,,False,en,42,Sustainable Supply Chain Management,"Business, Management and Accounting",Strategy and Management,,False,,Integrated Supply Chain Model for Sustainable Manufacturing: A System Dynamics Approach,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W3001915656,https://doi.org/10.1016/j.indic.2020.100023,3001915656,,2020,2020s,article,,False,en,42,Environmental Impact and Sustainability,Environmental Science,Environmental Engineering,Environmental and Sustainability Indicators,True,https://doi.org/10.1016/j.indic.2020.100023,Downscaling the planetary boundaries (Pbs) framework to city scale-level: De-risking MENA region’s environment future,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W3161665658,https://doi.org/10.1016/j.resconrec.2021.105630,3161665658,,2021,2020s,article,,False,en,42,"Energy, Environment, Economic Growth","Economics, Econometrics and Finance",Economics and Econometrics,Resources Conservation and Recycling,False,,China's CO2 emission intensity and its drivers: An evolutionary Geo-Tree approach,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W44065870,,44065870,,1992,1990s,article,,False,en,42,Complex Systems and Decision Making,Decision Sciences,Management Science and Operations Research,,False,,System Dynamics and Learner-Centered-Learning in Kindergarten through 12th Grade Education,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W186012713,https://doi.org/10.1007/978-3-319-04486-6_1,186012713,,2014,2010s,book-chapter,,False,en,41,Nuclear Issues and Defense,Social Sciences,Political Science and International Relations,,False,,"Risk in Historical Perspective: Concepts, Contexts, and Conjunctions",W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2081915073,https://doi.org/10.1016/j.ecolecon.2011.10.014,2081915073,,2011,2010s,article,,False,en,41,Global Energy and Sustainability Research,Energy,"Renewable Energy, Sustainability and the Environment",Ecological Economics,False,,Global energy modelling — A biophysical approach (GEMBA) part 1: An overview of biophysical economics,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2771746994,https://doi.org/10.1007/978-3-319-68152-8_11,2771746994,,2017,2010s,book-chapter,,False,en,41,Bioeconomy and Sustainability Development,Agricultural and Biological Sciences,General Agricultural and Biological Sciences,,True,https://link.springer.com/content/pdf/10.1007%2F978-3-319-68152-8_11.pdf,"Economic Growth, Development, and Innovation: The Transformation Towards a Knowledge-Based Bioeconomy",W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2774484316,https://doi.org/10.1016/j.ijhydene.2017.11.017,2774484316,,2017,2010s,article,,False,en,41,Thermochemical Biomass Conversion Processes,Engineering,Biomedical Engineering,International Journal of Hydrogen Energy,False,,Investigation of a novel &amp; integrated simulation model for hydrogen production from lignocellulosic biomass,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W3083893695,https://doi.org/10.1016/j.resconrec.2020.105140,3083893695,https://pubmed.ncbi.nlm.nih.gov/32921915,2020,2020s,review,,False,en,41,Global Energy and Sustainability Research,Energy,"Renewable Energy, Sustainability and the Environment",Resources Conservation and Recycling,True,https://www.ncbi.nlm.nih.gov/pmc/articles/7480224,A perspective on the role of uncertainty in sustainability science and engineering,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W1990730813,https://doi.org/10.1007/s10640-013-9676-5,1990730813,,2013,2010s,article,,False,en,40,Climate Change and Geoengineering,Environmental Science,Global and Planetary Change,Environmental and Resource Economics,False,,Are Ecosystem Services Replaceable by Technology?,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W201589968,https://doi.org/10.1016/j.amepre.2009.03.004,201589968,https://pubmed.ncbi.nlm.nih.gov/19524147,2009,2000s,article,,False,en,40,Climate Change and Health Impacts,Environmental Science,"Health, Toxicology and Mutagenesis",American Journal of Preventive Medicine,False,,"Health, “Illth,” and Economic Growth",W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2034892062,https://doi.org/10.1016/j.ecolecon.2011.11.006,2034892062,,2011,2010s,article,,False,en,40,Economic Theory and Policy,"Economics, Econometrics and Finance","General Economics, Econometrics and Finance",Ecological Economics,False,,The euthanasia of the rentier — A way toward a steady-state economy?,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2066207415,https://doi.org/10.1016/j.resconrec.2005.01.005,2066207415,,2005,2000s,article,,False,en,40,Sustainability and Ecological Systems Analysis,Environmental Science,Environmental Engineering,Resources Conservation and Recycling,False,,Simulated experiments with complex sustainable systems: Ecology and technology,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2067033265,https://doi.org/10.1109/ms.2008.160,2067033265,,2008,2000s,article,,False,en,40,Software Engineering Research,Computer Science,Information Systems,IEEE Software,False,,Software Metrics: Progress after 25 Years?,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2087068397,https://doi.org/10.1016/j.landusepol.2012.10.015,2087068397,,2012,2010s,article,,False,en,40,Land Use and Ecosystem Services,Environmental Science,Global and Planetary Change,Land Use Policy,False,,Role-playing game developed from a modelling process: A relevant participatory tool for sustainable development? A co-construction experiment in an insular biosphere reserve,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2189311984,,2189311984,,2010,2010s,article,,False,en,40,Market Dynamics and Volatility,"Economics, Econometrics and Finance",Economics and Econometrics,,False,,Oil Prices and Exchange Rate Volatility in Nigeria: An Empirical Investigation,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2257200662,https://doi.org/10.1177/1946756714522211,2257200662,,2014,2010s,article,,False,en,40,Innovation Diffusion and Forecasting,Decision Sciences,Management Science and Operations Research,World Futures Review,False,,The Democratization of Innovation,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2280226233,https://doi.org/10.1016/j.techfore.2016.01.007,2280226233,,2016,2010s,article,,False,en,40,Innovation Diffusion and Forecasting,Decision Sciences,Management Science and Operations Research,Technological Forecasting and Social Change,False,,Key ideas from a 25-year collaboration at technological forecasting &amp; social change,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2399928304,https://doi.org/10.5194/esd-8-255-2017,2399928304,,2017,2010s,article,,False,en,40,Evolutionary Game Theory and Cooperation,Social Sciences,Sociology and Political Science,Earth System Dynamics,True,https://www.earth-syst-dynam.net/8/255/2017/esd-8-255-2017.pdf,Sustainable use of renewable resources in a stylized social–ecological network model under heterogeneous resource distribution,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2921477517,https://doi.org/10.1016/j.jclepro.2019.03.126,2921477517,,2019,2010s,article,,False,en,40,Sustainability and Climate Change Governance,Environmental Science,Global and Planetary Change,Journal of Cleaner Production,True,https://research.utwente.nl/en/publications/b7785df0-2534-4146-94c2-ad787ed71f35,Is technology optimism justified? A discussion towards a comprehensive narrative,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2951497268,https://doi.org/10.1016/j.strueco.2019.06.003,2951497268,,2019,2010s,article,,False,en,40,"Energy, Environment, Economic Growth","Economics, Econometrics and Finance",Economics and Econometrics,Structural Change and Economic Dynamics,False,,Occurrence of turning point on environmental Kuznets curve in the process of (de)industrialization,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W587000920,https://doi.org/10.1017/cbo9780511490972.007,587000920,,2003,2000s,book-chapter,,False,en,40,Sustainability and Climate Change Governance,Environmental Science,Global and Planetary Change,Cambridge University Press eBooks,False,,Models as metaphors,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W1410699188,https://doi.org/10.1016/b978-0-12-418697-2.00011-8,1410699188,,2015,2010s,book-chapter,,False,en,39,Marine and Coastal Ecosystems,Environmental Science,Ecology,Elsevier eBooks,False,,Seaweed and food security,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W1988846012,https://doi.org/10.1016/j.ecolmodel.2011.10.023,1988846012,,2011,2010s,article,,False,en,39,"Conservation, Biodiversity, and Resource Management",Environmental Science,Global and Planetary Change,Ecological Modelling,False,,Understanding human decisions in coupled natural and human systems,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W1999552544,https://doi.org/10.1007/s10767-008-9021-0,1999552544,,2008,2000s,article,,False,en,39,Environmental Education and Sustainability,Environmental Science,"Management, Monitoring, Policy and Law",International Journal of Politics Culture and Society,False,,Environmental Concerns in Contemporary Brazil: An Insight into Some Theoretical and Societal Backgrounds (1970s–1990s),W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2017360640,https://doi.org/10.1007/bf00188374,2017360640,,1996,1990s,article,,False,en,39,Rangeland Management and Livestock Ecology,Environmental Science,"Management, Monitoring, Policy and Law",GeoJournal,False,,A partial instructional module on global and regional land use/cover change: assessing the data and searching for general relationships,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2036345180,https://doi.org/10.1016/j.jenvman.2012.05.034,2036345180,https://pubmed.ncbi.nlm.nih.gov/23047323,2012,2010s,article,,False,en,39,Water resources management and optimization,Engineering,Ocean Engineering,Journal of Environmental Management,True,https://research.manchester.ac.uk/files/21471485/POST-PEER-REVIEW-PUBLISHERS.PDF,Environmental planning and management in an age of uncertainty: The case of the Water Framework Directive,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2094481043,https://doi.org/10.4018/jissc.2010040105,2094481043,,2010,2010s,article,,False,en,39,Complex Systems and Decision Making,Decision Sciences,Management Science and Operations Research,International Journal of Information Systems and Social Change,False,,Reports from the Field,W225706379,1
meadows_1972_limits_to_growth,https://openalex.org/W2209810932,,2209810932,,2014,2010s,article,,False,en,39,Sustainable Industrial Ecology,Engineering,Industrial and Manufacturing Engineering,UvA-DARE (University of Amsterdam),True,https://pure.uva.nl/ws/files/51244436/RammeltCrisp68.pdf,A systems and thermodynamics perspective on technology in the circular economy,W225706379,1
